timestamp,host_id,host_name,cpu_user,cpu_system,cpu_load,memory_total,memory_used,memory_free,swap_total,swap_used,swap_free
2026-05-12T14:23:00.761050,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,2.5,8319401984,4242895011,4076506973,8454668288,0,8454668288
2026-05-12T14:23:00.761050,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,19,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:23:20.841832,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,2.5,8319401984,4242895011,4076506973,8454668288,0,8454668288
2026-05-12T14:23:20.841832,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,19,2,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:23:40.912671,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,2.4,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:23:40.912671,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:24:00.976420,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,2.3,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:24:00.976420,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,2,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:24:21.049299,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,3,2.2,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:24:21.049299,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:24:41.115079,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,3,2.1,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:24:41.115079,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:25:01.182023,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,3,2.1,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:25:01.182023,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,2,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:25:21.288704,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,2,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:25:21.288704,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:25:41.365060,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,1.9,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:25:41.365060,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:26:01.440832,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,1.9,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:26:01.440832,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,2,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:26:21.529641,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,2.1,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:26:21.529641,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,19,2,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:26:41.593482,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,2.0,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:26:41.593482,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,2,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:27:01.680796,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,3,2.0,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:27:01.680796,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:27:21.992757,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,3,1.9,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:27:21.992757,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.8,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:27:42.546093,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,1.8,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:27:42.546093,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,2,1.8,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:28:02.609311,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,1.8,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:28:02.609311,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,18,1,1.8,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:28:22.693680,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,1.7,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:28:22.693680,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.7,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:28:42.768555,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,2,1.7,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:28:42.768555,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.6,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:29:02.840326,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,1.6,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:29:02.840326,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.5,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:29:22.898098,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,3,1.6,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:29:22.898098,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,1.5,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:29:42.962968,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,2,1.6,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:29:42.962968,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.5,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:30:03.023581,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,1.5,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:30:03.023581,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.5,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:30:23.086430,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,16,2,1.5,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:30:23.086430,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:30:43.146093,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,15,3,1.4,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:30:43.146093,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:31:03.227222,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,3,1,1.4,8319401984,4159700992,4159700992,8454668288,0,8454668288
2026-05-12T14:31:03.227222,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:31:23.283968,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1.3,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:31:23.283968,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:31:43.340452,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1.2,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:31:43.340452,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:32:03.405908,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,5,4,1.1,8319401984,4825253150,3494148834,8454668288,0,8454668288
2026-05-12T14:32:03.405908,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:32:25.700004,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,7,1.2,8319401984,7071491686,1247910298,8454668288,0,8454668288
2026-05-12T14:32:25.700004,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,1.4,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:32:45.852150,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1.2,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:32:45.852150,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,1.3,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:33:05.905433,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1.1,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:33:05.905433,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.3,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:33:25.970754,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1.1,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:33:25.970754,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.3,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:33:46.025702,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1.1,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:33:46.025702,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.2,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:34:06.083151,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,1,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:34:06.083151,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.2,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:34:26.137774,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.91,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:34:26.137774,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.2,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:34:46.195652,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.86,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:34:46.195652,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.2,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:35:06.248607,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.82,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:35:06.248607,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.1,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:35:26.303777,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.77,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:35:26.303777,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,1.1,8319401984,831940198,7487461786,8454668288,0,8454668288
