timestamp,host_id,host_name,cpu_user,cpu_system,cpu_idle,cpu_load,memory_total,memory_used,memory_free,ksm_cpu,swap_total,swap_used,swap_free,boot_time,cpu_total,mem_percent,swap_percent,cpu_sma_5,cpu_sma_15,load_sma_5,mem_sma_5,cpu_delta,mem_delta
2026-05-09 14:17:13.719355,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,98.0,1.2,8319401984,6489133547,1830268437,0,8454668288,0,8454668288,1778324567,2,77.99999999374954,0.0,3.0,2.066666666666667,1.26,77.7999999933649,0.0,0.0
2026-05-09 14:17:23.796314,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,3,95.0,1.1,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,5,81.9999999894223,0.0,3.0,2.4,1.2,78.7999999928841,3.0,3.9999999956727663
2026-05-09 14:17:33.852839,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,3,95.0,1.1,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,5,81.9999999894223,0.0,3.2,2.7333333333333334,1.16,79.59999999201864,0.0,0.0
2026-05-09 14:17:43.910243,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,98.0,1.1,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,2,81.9999999894223,0.0,3.2,2.8666666666666667,1.14,80.39999999115321,-3.0,0.0
2026-05-09 14:17:53.965509,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,98.0,1.1,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,2,81.9999999894223,0.0,3.2,3.0,1.12,81.19999999028775,0.0,0.0
2026-05-09 14:18:04.022964,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,98.0,1.1,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,2,81.9999999894223,0.0,3.2,3.1333333333333333,1.1,81.9999999894223,0.0,0.0
2026-05-09 14:18:14.081867,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,98.0,1.0,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,2,81.9999999894223,0.0,2.6,3.2666666666666666,1.08,81.9999999894223,0.0,0.0
2026-05-09 14:18:24.141725,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,1,97.0,0.98,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,3,81.9999999894223,0.0,2.2,3.466666666666667,1.056,81.9999999894223,1.0,0.0
2026-05-09 14:18:34.198051,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,1,97.0,0.98,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,3,81.9999999894223,0.0,2.4,3.6666666666666665,1.032,81.9999999894223,0.0,0.0
2026-05-09 14:18:44.256757,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,1,98.0,0.95,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,3,81.9999999894223,0.0,2.6,3.1333333333333333,1.002,81.9999999894223,0.0,0.0
2026-05-09 14:18:54.449638,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,2,97.0,0.92,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,3,81.9999999894223,0.0,2.8,3.0,0.966,81.9999999894223,0.0,0.0
2026-05-09 14:19:04.661696,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,3,96.0,0.87,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,4,81.9999999894223,0.0,3.2,2.933333333333333,0.9400000000000001,81.9999999894223,1.0,0.0
2026-05-09 14:19:14.725356,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,3,96.0,0.87,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,4,81.9999999894223,0.0,3.4,2.933333333333333,0.9179999999999999,81.9999999894223,0.0,0.0
2026-05-09 14:19:24.783118,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,4,95.0,0.83,8319401984,6905103646,1414298338,0,8454668288,0,8454668288,1778324567,5,82.99999999134553,0.0,3.8,3.1333333333333333,0.8879999999999999,82.19999998980695,1.0,1.000000001923226
2026-05-09 14:19:34.848245,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.82,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,6,81.9999999894223,0.0,4.4,3.4,0.8619999999999999,82.19999998980695,1.0,-1.000000001923226
2026-05-09 14:19:44.907106,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.82,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,6,81.9999999894223,0.0,5.0,3.6666666666666665,0.842,82.19999998980695,0.0,0.0
2026-05-09 14:19:54.965368,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.8,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,6,81.9999999894223,0.0,5.4,3.7333333333333334,0.828,82.19999998980695,0.0,0.0
2026-05-09 14:20:05.027275,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.79,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,6,81.9999999894223,0.0,5.8,3.8,0.812,82.19999998980695,0.0,0.0
2026-05-09 14:20:15.095299,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.79,8319401984,6821909626,1497492358,0,8454668288,0,8454668288,1778324567,6,81.9999999894223,0.0,6.0,4.066666666666666,0.8039999999999999,81.9999999894223,0.0,0.0
